gene.id	cdna.length
FBgn0028985	2151
FBgn0033465	2300
FBgn0033158	1396
FBgn0030797	2131
FBgn0011224	3330
FBgn0066101	3369
FBgn0033970	907
FBgn0005536	4433
FBgn0029608	1291
FBgn0040286	1084
FBgn0033391	2925
FBgn0085512	234
FBgn0033994	1568
FBgn0085756	834
FBgn0032497	3661
FBgn0053831	898
FBgn0058064	1205
FBgn0010482	6165
FBgn0046880	414
FBgn0033913	3380
FBgn0086664	144
FBgn0050286	649
FBgn0050424	866
FBgn0083120	496
FBgn0027529	3978
FBgn0033426	1673
FBgn0054010	859
FBgn0037956	3051
FBgn0259876	4410
FBgn0260993	6849
FBgn0040096	614
FBgn0003887	1613
FBgn0259170	3960
FBgn0015543	73
FBgn0024698	4576
FBgn0001269	3354
FBgn0085211	275
FBgn0034198	696
FBgn0034261	3383
FBgn0033886	1394
FBgn0034059	979
FBgn0030167	1727
FBgn0259873	635
FBgn0051619	5480
FBgn0053798	537
FBgn0004003	950
FBgn0050460	4778
FBgn0026573	4563
FBgn0034158	3482
FBgn0083008	151
FBgn0038705	1815
FBgn0028371	9430
FBgn0027338	2261
FBgn0051092	4647
FBgn0010488	5121
FBgn0034405	1411
FBgn0001098	2157
FBgn0034563	746
FBgn0003742	1406
FBgn0025574	2921
FBgn0259225	5042
FBgn0037989	5830
FBgn0010551	1525
FBgn0260659	1694
FBgn0010217	769
FBgn0259185	1734
FBgn0038909	966
FBgn0053496	369
FBgn0039790	1524
FBgn0014024	3176
FBgn0047303	2598
FBgn0085422	2874
FBgn0039790	1575
FBgn0034506	1782
FBgn0033316	2310
FBgn0034480	1310
FBgn0260935	2916
FBgn0020912	3437
FBgn0039106	921
FBgn0040020	889
FBgn0035642	1817
FBgn0033159	7708
FBgn0086051	75
FBgn0014467	2105
FBgn0027580	4143
FBgn0025833	3405
FBgn0004873	4379
FBgn0033028	2621
FBgn0031374	5687
FBgn0013718	3230
FBgn0013698	65
FBgn0250822	584
FBgn0259213	5217
FBgn0000721	3752
FBgn0027074	1680
FBgn0086899	5537
FBgn0026619	1625
FBgn0260486	7910
FBgn0001122	3208
FBgn0260434	1229
FBgn0023416	1845
FBgn0000662	2244
FBgn0034224	848
FBgn0037746	2269
FBgn0085447	8713
FBgn0025803	2218
FBgn0033159	7702
FBgn0250847	1108
FBgn0029092	2251
FBgn0037313	1042
FBgn0085546	1072
FBgn0260967	855
FBgn0037031	1792
FBgn0003882	2339
FBgn0082972	132
FBgn0013467	1919
FBgn0034387	1782
FBgn0002921	3637
FBgn0033246	8264
FBgn0053852	898
FBgn0034261	3406
FBgn0029720	2053
FBgn0033159	7711
FBgn0086040	101
FBgn0033355	722
FBgn0250755	2910
FBgn0050360	1880
FBgn0028487	2225
FBgn0013693	65
FBgn0034528	2334
FBgn0033199	1488
FBgn0260767	700
FBgn0259847	997
FBgn0036789	2370
FBgn0037537	1378
FBgn0085804	252
FBgn0259794	1450
FBgn0250867	2384
FBgn0013765	4140
FBgn0046214	1540
FBgn0034152	461
FBgn0024814	1246
FBgn0034371	1319
FBgn0085816	2099
FBgn0259839	1443
FBgn0039890	2744
FBgn0029128	2820
FBgn0085335	11582
FBgn0035308	4767
FBgn0034468	550
FBgn0036574	4200
FBgn0026428	3451
FBgn0010612	500
FBgn0000721	3727
FBgn0024288	1945
FBgn0085216	255
FBgn0032961	1465
FBgn0020235	1368
FBgn0038201	1604
FBgn0261054	386
FBgn0053469	618
FBgn0083977	2834
FBgn0046113	3000
FBgn0034416	1450
FBgn0004624	1835
FBgn0026087	2194
FBgn0050104	2045
FBgn0011656	5990
FBgn0259243	3253
FBgn0085312	462
FBgn0033754	732
FBgn0002645	4666
FBgn0039932	2597
FBgn0259234	6339
FBgn0005696	2048
FBgn0033954	1177
FBgn0039844	2962
FBgn0005655	1044
FBgn0010053	1508
FBgn0034093	2468
FBgn0031213	1338
FBgn0034396	2637
FBgn0024189	8212
FBgn0011896	73
FBgn0085494	1051
FBgn0013733	17948
FBgn0037443	3823
FBgn0040005	1622
FBgn0004587	3574
FBgn0054034	637
FBgn0038762	3942
FBgn0033635	1252
FBgn0013756	7435
FBgn0085271	343
FBgn0036362	874
FBgn0015222	1196
FBgn0036461	2225
FBgn0259228	7033
FBgn0085792	1211
FBgn0053411	135
FBgn0050218	72
FBgn0259221	4652
FBgn0039357	1168
FBgn0259975	396
FBgn0085304	1395
FBgn0024963	1526
FBgn0004907	2970
FBgn0043530	398
FBgn0024807	3487
FBgn0010280	4611
FBgn0039420	1547
FBgn0085234	871
FBgn0033404	1137
FBgn0003862	11064
FBgn0034418	2493
FBgn0052383	915
FBgn0028675	7232
FBgn0050008	924
FBgn0027548	3102
FBgn0050296	2323
FBgn0033714	5317
FBgn0085447	7857
FBgn0085358	505
FBgn0027066	1858
FBgn0033588	408
FBgn0034099	943
FBgn0037553	2027
FBgn0035382	1718
FBgn0030832	603
FBgn0085633	756
FBgn0014467	1581
FBgn0038632	1849
FBgn0039908	4070
FBgn0085231	1072
FBgn0010638	833
FBgn0031513	2192
FBgn0031971	810
FBgn0042693	1732
FBgn0033557	3215
FBgn0024804	1351
FBgn0051025	3310
FBgn0051115	985
FBgn0040505	8471
FBgn0083975	6246
FBgn0015509	3224
FBgn0035435	1103
FBgn0051812	1368
FBgn0035538	4286
FBgn0030049	3975
FBgn0261461	1673
FBgn0004049	4247
FBgn0033159	7747
FBgn0020277	940
FBgn0034219	1932
FBgn0000557	2603
FBgn0037295	1885
FBgn0051004	4803
FBgn0085376	5916
FBgn0040022	5481
FBgn0030359	1985
FBgn0050460	5315
FBgn0038510	1143
FBgn0250836	408
FBgn0003189	7402
FBgn0052576	674
FBgn0011880	74
FBgn0030703	1427
FBgn0033351	1031
FBgn0025803	4694
FBgn0035945	2445
FBgn0027607	2798
FBgn0051040	2340
FBgn0032120	5977
FBgn0029854	538
FBgn0050147	3300
FBgn0050339	1023
FBgn0085429	2985
FBgn0040799	380
FBgn0004603	3048
FBgn0085259	546
FBgn0053276	391
FBgn0033830	1445
FBgn0058298	1080
FBgn0035917	1642
FBgn0259713	492
FBgn0035087	2057
FBgn0069977	895
FBgn0033835	910
FBgn0052214	462
FBgn0058172	210
FBgn0004903	2510
FBgn0260941	4507
FBgn0052438	3335
FBgn0259740	563
FBgn0050296	2443
FBgn0053467	561
FBgn0022382	2150
FBgn0037182	2675
FBgn0243516	3361
FBgn0033683	475
FBgn0050114	1224
FBgn0033915	3003
FBgn0035545	618
FBgn0260657	3861
FBgn0087007	4123
FBgn0052343	2110
FBgn0053239	606
FBgn0054027	4560
FBgn0259985	1820
FBgn0033752	2353
FBgn0034180	3821
FBgn0039867	1386
FBgn0033995	1743
FBgn0005561	3859
FBgn0034284	501
FBgn0029791	3372
FBgn0011476	421
FBgn0030486	7400
FBgn0003721	1271
FBgn0259210	3242
FBgn0034368	1633
FBgn0259245	1565
FBgn0261268	3535
FBgn0259996	315
FBgn0024252	1840
FBgn0004643	2637
FBgn0086519	418
FBgn0013772	1780
FBgn0033960	2212
FBgn0032127	1530
FBgn0033715	813
FBgn0040786	386
FBgn0035879	4471
FBgn0030954	2434
FBgn0053523	1360
FBgn0051992	4802
FBgn0038165	1227
FBgn0260439	2360
FBgn0015371	5042
FBgn0065098	382
FBgn0039806	1077
FBgn0024994	1821
FBgn0033461	1234
FBgn0034515	482
FBgn0005630	3132
FBgn0033297	1785
FBgn0003660	913
FBgn0039939	495
FBgn0034011	1076
FBgn0040030	1973
FBgn0039855	1570
FBgn0053627	552
FBgn0033616	1888
FBgn0086054	75
FBgn0003429	5116
FBgn0046323	1603
FBgn0034982	2531
FBgn0032914	519
FBgn0053494	771
FBgn0003721	2001
FBgn0034261	3465
FBgn0085432	4529
FBgn0040528	1542
FBgn0013733	27842
FBgn0259222	2055
FBgn0035612	3169
FBgn0030882	2151
FBgn0034418	2821
FBgn0034488	1996
FBgn0051617	898
FBgn0031732	1895
FBgn0001319	3927
FBgn0033890	3113
FBgn0020660	1730
FBgn0259196	582
FBgn0039862	2511
FBgn0036732	3710
FBgn0002921	3637
FBgn0050118	2323
FBgn0045470	1188
FBgn0033471	1397
FBgn0037084	1731
FBgn0023441	2764
FBgn0013733	17776
FBgn0039696	3137
FBgn0034568	3486
FBgn0033468	1121
FBgn0033350	1202
FBgn0030543	1165
FBgn0010548	2127
FBgn0038135	3143
FBgn0031245	1411
FBgn0015034	1754
FBgn0051077	2967
FBgn0013955	4403
FBgn0041174	1308
FBgn0013305	1729
FBgn0032955	2731
FBgn0001205	3348
FBgn0034603	2387
FBgn0259870	1105
FBgn0011746	2422
FBgn0037541	7007
FBgn0082582	2753
FBgn0083013	150
FBgn0015907	1337
FBgn0033631	898
FBgn0038727	2832
FBgn0033573	483
FBgn0259170	4102
FBgn0033240	1590
FBgn0034172	1362
FBgn0033726	501
FBgn0033303	665
FBgn0033019	1422
FBgn0053361	135
FBgn0010113	2437
FBgn0259228	5785
FBgn0261461	2192
FBgn0259236	1377
FBgn0011889	73
FBgn0033831	1521
FBgn0038535	3286
FBgn0002781	1799
FBgn0032964	1896
FBgn0053532	651
FBgn0000017	6761
FBgn0061435	567
FBgn0065070	74
FBgn0028494	5746
FBgn0022238	1086
FBgn0023023	2592
FBgn0085450	7205
FBgn0033453	1575
FBgn0086666	145
FBgn0034532	1917
FBgn0020503	5349
FBgn0004169	1495
FBgn0043070	2608
FBgn0039890	2936
FBgn0027608	1857
FBgn0031942	702
FBgn0019982	999
FBgn0034731	1691
FBgn0053442	135
FBgn0259246	6684
FBgn0082993	149
FBgn0033485	944
FBgn0033524	2297
FBgn0005561	2238
FBgn0053870	555
FBgn0034245	295
FBgn0038423	965
FBgn0061200	7899
FBgn0069972	1201
FBgn0020440	4495
FBgn0033578	1461
FBgn0051014	1696
FBgn0020440	4152
FBgn0086362	1457
FBgn0027108	2077
FBgn0085205	401
FBgn0038693	9331
FBgn0085741	1033
FBgn0016123	2156
FBgn0003507	3792
FBgn0085802	1052
FBgn0039705	2350
FBgn0026401	6577
FBgn0034139	1432
FBgn0259210	4377
FBgn0085437	5814
FBgn0034420	2854
FBgn0053703	546
FBgn0027788	1984
FBgn0026597	3638
FBgn0020279	5103
FBgn0034331	622
FBgn0082928	85
FBgn0054047	663
FBgn0034282	2371
FBgn0053370	135
FBgn0002413	3064
FBgn0085773	838
FBgn0025716	1449
FBgn0259952	456
FBgn0050350	1373
FBgn0033757	2782
FBgn0053557	453
FBgn0011224	3125
FBgn0034725	1512
FBgn0039927	1843
FBgn0052626	2706
FBgn0259951	522
FBgn0003447	2322
FBgn0259211	3437
FBgn0050081	1794
FBgn0033692	1734
FBgn0259189	1827
FBgn0259100	7135
FBgn0053113	1275
FBgn0033130	1302
FBgn0259962	359
FBgn0025936	4188
FBgn0063667	1076
FBgn0085443	6173
FBgn0034420	3513
FBgn0001991	8049
FBgn0052813	3284
FBgn0065099	454
FBgn0053810	898
FBgn0000109	790
FBgn0259745	4236
FBgn0085739	1077
FBgn0085298	658
FBgn0052944	1726
FBgn0066101	3798
FBgn0260860	536
FBgn0050007	5255
FBgn0259245	1480
FBgn0020912	2454
FBgn0085383	3193
FBgn0259745	4585
FBgn0083971	3470
FBgn0259743	3153
FBgn0083007	151
FBgn0053319	593
FBgn0013718	2446
FBgn0053138	2326
FBgn0034965	1768
FBgn0004859	4909
FBgn0028572	2677
FBgn0011224	3056
FBgn0052425	2099
FBgn0067317	615
FBgn0034970	1525
FBgn0053181	2113
FBgn0015562	1798
FBgn0085241	228
FBgn0063492	729
FBgn0085196	661
FBgn0039294	2991
FBgn0020621	4872
FBgn0033159	7747
FBgn0034978	3677
FBgn0053512	2994
FBgn0051973	4327
FBgn0040375	1524
FBgn0038273	843
FBgn0025693	2460
FBgn0085280	804
FBgn0086610	660
FBgn0033058	2297
FBgn0039923	4972
FBgn0028981	82
FBgn0003870	3898
FBgn0040726	3233
FBgn0010482	4409
FBgn0011754	2726
FBgn0004368	5587
FBgn0082582	2508
FBgn0015754	3292
FBgn0259481	4355
FBgn0050499	1060
FBgn0034716	3770
FBgn0051140	1811
FBgn0041585	1231
FBgn0053863	468
FBgn0034113	4003
FBgn0052311	11203
FBgn0020377	2064
FBgn0040784	468
FBgn0010238	2174
FBgn0082929	85
FBgn0040941	367
FBgn0043900	4498
FBgn0053801	898
FBgn0086022	109
FBgn0085198	625
FBgn0260755	1250
FBgn0015524	2956
FBgn0083959	6767
FBgn0261387	2864
FBgn0259214	4599
FBgn0039077	1020
FBgn0032388	3165
FBgn0039928	3811
FBgn0083974	748
FBgn0033365	3659
FBgn0002921	3618
FBgn0033582	912
FBgn0033932	2447
FBgn0025741	6708
FBgn0033943	2861
FBgn0002626	521
FBgn0013576	5370
FBgn0053140	2271
FBgn0015295	3175
FBgn0034230	2841
FBgn0259247	3569
FBgn0053400	135
FBgn0039779	1748
FBgn0033960	2766
FBgn0050460	5942
FBgn0085482	705
FBgn0003450	1434
FBgn0020660	1581
FBgn0053420	135
FBgn0010808	942
FBgn0033132	1113
FBgn0030810	7072
FBgn0026199	3387
FBgn0066293	591
FBgn0004168	4226
FBgn0052803	790
FBgn0050089	5187
FBgn0039897	2987
FBgn0085479	1306
FBgn0039889	998
FBgn0010591	2083
FBgn0004509	4808
FBgn0032202	628
FBgn0001624	3196
FBgn0013690	62
FBgn0001311	5523
FBgn0053113	2255
FBgn0050020	4725
FBgn0030575	1281
FBgn0053556	6298
FBgn0023172	8424
FBgn0040031	1428
FBgn0058439	666
FBgn0051189	800
FBgn0016754	5909
FBgn0003218	4238
FBgn0033733	1681
FBgn0261279	4994
FBgn0259978	2466
FBgn0039805	1378
FBgn0011272	778
FBgn0011932	74
FBgn0023215	4835
FBgn0051030	1627
FBgn0039958	1875
FBgn0026238	1570
FBgn0042696	4573
FBgn0034221	1680
FBgn0039266	1248
FBgn0010453	3323
FBgn0033159	7756
FBgn0085437	5064
FBgn0034049	4614
FBgn0032974	2552
FBgn0260874	1614
FBgn0053147	5555
FBgn0008654	6301
FBgn0016034	1838
FBgn0033717	2078
FBgn0030904	1877
FBgn0039061	2213
FBgn0083919	7446
FBgn0261259	5025
FBgn0038108	8113
FBgn0036235	3690
FBgn0051019	1980
FBgn0052017	3807
FBgn0050456	2455
FBgn0033548	274
FBgn0011224	3733
FBgn0016983	3163
FBgn0051005	3220
FBgn0051219	1139
FBgn0039860	1343
FBgn0028514	2748
FBgn0034135	3669
FBgn0259225	4915
FBgn0016917	3649
FBgn0011582	2616
FBgn0036302	2729
FBgn0003074	2376
FBgn0005630	3712
FBgn0026378	1919
FBgn0063485	4388
FBgn0086779	1781
FBgn0034137	2122
FBgn0033408	651
FBgn0032968	1090
FBgn0013750	1352
FBgn0038606	4626
FBgn0026718	2061
FBgn0014869	1022
FBgn0085403	3608
FBgn0250910	3668
FBgn0011224	2979
FBgn0032120	6381
FBgn0085487	774
FBgn0033081	988
FBgn0034286	3251
FBgn0024293	1304
FBgn0033244	3382
FBgn0085541	603
FBgn0004652	3556
FBgn0259225	3787
FBgn0036875	1358
FBgn0033755	2600
FBgn0051616	465
FBgn0005630	2102
FBgn0039592	1180
FBgn0025286	490
FBgn0033990	1417
FBgn0003118	2639
FBgn0000229	1531
FBgn0034110	2835
FBgn0260959	3369
FBgn0036218	1847
FBgn0034049	4914
FBgn0038435	2162
FBgn0028341	2988
FBgn0004873	4209
FBgn0259240	11752
FBgn0034542	2616
FBgn0039234	2936
FBgn0003053	6453
FBgn0039054	2436
FBgn0261397	6494
FBgn0260945	3415
FBgn0052113	11760
FBgn0260007	538
FBgn0023388	3976
FBgn0259220	3186
FBgn0050037	1335
FBgn0052301	3391
FBgn0039198	854
FBgn0029891	2895
FBgn0050090	982
FBgn0033015	1752
FBgn0033705	1527
FBgn0033998	4416
FBgn0039373	643
FBgn0085370	5639
FBgn0033258	1459
FBgn0001123	1630
FBgn0028985	1368
FBgn0004838	2104
FBgn0011849	72
FBgn0260660	4220
FBgn0034066	942
FBgn0085213	715
FBgn0032135	2114
FBgn0000181	1486
FBgn0040009	1328
FBgn0050215	74
FBgn0259844	1450
FBgn0261552	3662
FBgn0053388	135
FBgn0039868	841
FBgn0038269	3298
FBgn0033017	1241
FBgn0019947	1949
FBgn0083950	4899
FBgn0261451	13023
FBgn0000289	3142
FBgn0037584	1069
FBgn0261349	1558
FBgn0015904	2916
FBgn0053476	498
FBgn0039510	14529
FBgn0085784	479
FBgn0000084	1206
FBgn0003386	1952
FBgn0010213	949
FBgn0010315	2139
FBgn0025709	2109
FBgn0051754	314
FBgn0000256	4288
FBgn0085203	681
FBgn0033501	1594
FBgn0040390	6201
FBgn0039965	1178
FBgn0053821	468
FBgn0032997	1805
FBgn0259220	3168
FBgn0025790	1918
FBgn0020503	2431
FBgn0058006	2590
FBgn0016053	1167
FBgn0039349	1844
FBgn0033807	1308
FBgn0027525	1659
FBgn0001319	3339
FBgn0026319	2306
FBgn0033521	846
FBgn0085325	416
FBgn0028421	3804
FBgn0005427	4807
FBgn0034191	1004
FBgn0028734	3742
FBgn0028983	1339
FBgn0032456	5439
FBgn0052000	3222
FBgn0003175	1358
FBgn0000116	1621
FBgn0033204	1203
FBgn0034012	1749
FBgn0037755	2059
FBgn0260474	1629
FBgn0036052	2028
FBgn0053901	528
FBgn0014028	1233
FBgn0086783	6730
FBgn0000577	2794
FBgn0053357	135
FBgn0033159	7756
FBgn0036765	3094
FBgn0020912	2891
FBgn0050065	606
FBgn0036290	1115
FBgn0010397	2404
FBgn0022063	2646
FBgn0039970	1239
FBgn0259728	895
FBgn0033377	2340
FBgn0085442	2329
FBgn0051779	342
FBgn0039080	1680
FBgn0030234	1397
FBgn0086676	3196
FBgn0053965	954
FBgn0027581	3436
FBgn0038652	2717
FBgn0000546	3740
FBgn0000276	353
FBgn0038312	1518
FBgn0050486	842
FBgn0250870	1023
FBgn0050158	3654
FBgn0033275	819
FBgn0034140	1031
FBgn0051785	1143
FBgn0034383	1073
FBgn0039492	3815
FBgn0005561	4082
FBgn0053471	1226
FBgn0001122	2363
FBgn0259953	384
FBgn0259240	11119
FBgn0039349	1862
FBgn0028408	5228
FBgn0013696	65
FBgn0026316	1003
FBgn0002921	3637
FBgn0053493	321
FBgn0015872	1755
FBgn0005695	2467
FBgn0040017	2949
FBgn0027934	1345
FBgn0026438	3173
FBgn0053876	555
FBgn0027341	2601
FBgn0028671	3093
FBgn0033196	3370
FBgn0033473	1594
FBgn0259220	4310
FBgn0051524	1691
FBgn0011915	73
FBgn0033054	1732
FBgn0033512	1047
FBgn0033742	1902
FBgn0031883	2552
FBgn0036656	599
FBgn0083969	4258
FBgn0000625	2586
FBgn0033784	2045
FBgn0029736	2721
FBgn0033529	992
FBgn0085407	1943
FBgn0033315	1404
FBgn0028428	4572
FBgn0036542	3361
FBgn0053643	537
FBgn0259237	2670
FBgn0260012	4677
FBgn0053429	135
FBgn0003654	2873
FBgn0016061	2790
FBgn0086660	137
FBgn0033657	3916
FBgn0031673	1515
FBgn0028844	641
FBgn0024836	12639
FBgn0052016	3637
FBgn0035917	821
FBgn0035059	1545
FBgn0036262	1540
FBgn0030259	717
FBgn0029588	886
FBgn0052296	5595
FBgn0033159	7702
FBgn0034502	1717
FBgn0039778	939
FBgn0083039	138
FBgn0010504	1686
FBgn0027835	5776
FBgn0040608	457
FBgn0038073	3890
FBgn0034031	832
FBgn0035020	764
FBgn0026777	1509
FBgn0039774	2753
FBgn0020930	2007
FBgn0085771	561
FBgn0015907	2122
FBgn0039358	1456
FBgn0260386	2268
FBgn0034512	805
FBgn0259221	4546
FBgn0052707	2581
FBgn0034501	3216
FBgn0033651	1686
FBgn0053181	3065
FBgn0051660	3585
FBgn0032156	3100
FBgn0033929	2145
FBgn0259240	11824
FBgn0026401	6604
FBgn0036101	1134
FBgn0004907	1027
FBgn0086078	73
FBgn0033469	1086
FBgn0259986	2385
FBgn0066101	3975
FBgn0040056	2300
FBgn0259743	3168
FBgn0011225	4601
FBgn0053317	351
FBgn0085390	4486
FBgn0010548	3090
FBgn0030038	1969
FBgn0033850	1293
FBgn0082961	140
FBgn0050505	71
FBgn0010113	4592
FBgn0003520	4898
FBgn0033574	1314
FBgn0259961	330
FBgn0035453	1111
FBgn0085569	483
FBgn0033261	948
FBgn0034005	3348
FBgn0035944	1275
FBgn0003392	4359
FBgn0033494	2969
FBgn0003429	4863
FBgn0053796	540
FBgn0003701	4287
FBgn0035077	1160
FBgn0039916	2835
FBgn0019662	2374
FBgn0038268	2716
FBgn0033907	492
FBgn0028372	2478
FBgn0034473	1260
FBgn0004435	2649
FBgn0033136	899
FBgn0033252	2958
FBgn0011300	4756
FBgn0069947	569
FBgn0259750	1411
FBgn0085446	17795
FBgn0004054	945
FBgn0016038	1323
FBgn0260799	2678
FBgn0027836	2896
FBgn0086046	79
FBgn0040387	2837
FBgn0259875	1042
FBgn0031976	1493
FBgn0259822	1751
FBgn0031765	2204
FBgn0032252	5419
FBgn0047095	549
FBgn0035480	582
FBgn0003887	1482
FBgn0033960	2499
FBgn0050472	789
FBgn0003254	3962
FBgn0260658	5041
FBgn0004049	3809
FBgn0016059	4265
FBgn0259198	366
FBgn0033668	3857
FBgn0030811	1067
FBgn0259170	3807
FBgn0034063	1858
FBgn0033179	1404
FBgn0031738	3044
FBgn0033112	1167
FBgn0033969	2056
FBgn0031450	833
FBgn0037443	3069
FBgn0034085	4459
FBgn0054039	699
FBgn0029846	10842
FBgn0011241	1036
FBgn0087012	4311
FBgn0020906	866
FBgn0085320	234
FBgn0010551	1495
FBgn0034429	675
FBgn0050316	73
FBgn0038814	4315
FBgn0038111	1310
FBgn0013948	4438
FBgn0083053	143
FBgn0000210	3119
FBgn0014870	3967
FBgn0033773	1340
FBgn0261014	3129
FBgn0053836	468
FBgn0002931	2185
FBgn0028697	709
FBgn0033344	920
FBgn0250910	5687
FBgn0260659	2234
FBgn0085242	489
FBgn0085253	453
FBgn0033667	2207
FBgn0052712	603
FBgn0015777	2149
FBgn0083023	131
FBgn0083956	6369
FBgn0027657	1023
FBgn0259926	1217
FBgn0040238	3267
FBgn0261526	1604
FBgn0085271	366
FBgn0024319	1608
FBgn0054022	845
FBgn0085281	2034
FBgn0033817	1008
FBgn0051342	3920
FBgn0034345	2199
FBgn0038887	2733
FBgn0000163	5486
FBgn0085818	912
FBgn0032774	1154
FBgn0032462	849
FBgn0033781	691
FBgn0034091	1953
FBgn0085337	785
FBgn0033739	3336
FBgn0033159	7744
FBgn0004509	3803
FBgn0053381	135
FBgn0028497	3183
FBgn0002643	1937
FBgn0033232	846
FBgn0038980	2424
FBgn0054003	447
FBgn0041243	1515
FBgn0034446	706
FBgn0051534	3907
FBgn0065046	168
FBgn0027580	4396
FBgn0039707	1029
FBgn0031463	1194
FBgn0063378	67
FBgn0083026	132
FBgn0000636	3227
FBgn0085397	4862
FBgn0085447	9910
FBgn0003612	2663
FBgn0036192	952
FBgn0259843	1416
FBgn0030706	7098
FBgn0047000	313
FBgn0037898	524
FBgn0026393	1412
FBgn0053145	2308
FBgn0054015	594
FBgn0083057	139
FBgn0039187	3961
FBgn0037229	1367
FBgn0033873	1115
FBgn0033184	1808
FBgn0034530	3131
FBgn0050250	72
FBgn0034366	2409
FBgn0032815	3261
FBgn0005278	2473
FBgn0037659	5281
FBgn0026239	6270
FBgn0034202	1783
FBgn0051383	80
FBgn0011642	1979
FBgn0259222	1914
FBgn0036471	678
FBgn0052702	11349
FBgn0033286	1697
FBgn0250823	2135
FBgn0031969	2913
FBgn0032156	3030
FBgn0052441	902
FBgn0016131	1846
FBgn0259234	6871
FBgn0039294	2994
FBgn0004919	2464
FBgn0035756	5113
FBgn0034075	3160
FBgn0028963	1744
FBgn0053770	558
FBgn0085450	5865
FBgn0085663	244
FBgn0028561	1598
FBgn0259216	3443
FBgn0024807	3205
FBgn0043070	4673
FBgn0261552	4635
FBgn0053632	543
FBgn0052011	4405
FBgn0015721	1870
FBgn0053376	135
FBgn0053958	2105
FBgn0259215	2653
FBgn0029939	4611
FBgn0261292	681
FBgn0030808	5067
FBgn0260870	300
FBgn0259222	3608
FBgn0003892	5535
FBgn0050010	704
FBgn0032973	1425
FBgn0039773	1708
FBgn0032957	4018
FBgn0053170	842
FBgn0259243	3315
FBgn0013973	2927
FBgn0027608	2290
FBgn0053413	135
FBgn0037525	2944
FBgn0003559	2770
FBgn0031518	2370
FBgn0032699	2868
FBgn0083919	3534
FBgn0028371	5998
FBgn0033075	4530
FBgn0086901	8927
FBgn0085734	1692
FBgn0039137	2940
FBgn0053971	1821
FBgn0039827	2936
FBgn0039830	1346
FBgn0010473	1875
FBgn0030608	2300
FBgn0034412	4538
FBgn0039897	2127
FBgn0050021	2788
FBgn0085256	487
FBgn0259110	3551
FBgn0011642	2061
FBgn0038474	730
FBgn0053910	585
FBgn0027598	1886
FBgn0010482	5431
FBgn0005630	2373
FBgn0083045	155
FBgn0085751	824
FBgn0039600	4602
FBgn0259099	3961
FBgn0085432	3518
FBgn0086711	2452
FBgn0033957	570
FBgn0039714	1570
FBgn0259211	3187
FBgn0085754	1108
FBgn0085736	460
FBgn0000157	2236
FBgn0037746	2281
FBgn0036180	3154
FBgn0036426	583
FBgn0053827	468
FBgn0023213	6353
FBgn0043825	1446
FBgn0086047	108
FBgn0033005	3295
FBgn0024753	2429
FBgn0013765	4618
FBgn0051690	3249
FBgn0013765	1697
FBgn0003429	4863
FBgn0050094	648
FBgn0085411	3093
FBgn0003082	1737
FBgn0053645	528
FBgn0260477	822
FBgn0000289	3640
FBgn0032497	3856
FBgn0035308	4089
FBgn0083022	124
FBgn0034354	760
FBgn0036218	1901
FBgn0003067	2489
FBgn0037120	2561
FBgn0085313	520
FBgn0053552	474
FBgn0050296	2269
FBgn0005536	2403
FBgn0259851	821
FBgn0052043	3891
FBgn0063491	825
FBgn0050416	1844
FBgn0051116	4031
FBgn0016797	4443
FBgn0053513	4837
FBgn0015602	1227
FBgn0032497	3401
FBgn0261270	1883
FBgn0250757	2553
FBgn0028408	4809
FBgn0261269	3648
FBgn0033427	2404
FBgn0034253	5373
FBgn0260006	3278
FBgn0033955	2809
FBgn0050043	3065
FBgn0033159	7702
FBgn0015754	2809
FBgn0010359	809
FBgn0053882	555
FBgn0013674	1536
FBgn0053380	135
FBgn0032988	2138
FBgn0052036	522
FBgn0026394	1197
FBgn0033869	846
FBgn0035279	858
FBgn0033703	354
FBgn0260440	2082
FBgn0261552	3234
FBgn0026179	4931
FBgn0053857	468
FBgn0033978	1757
FBgn0024804	1487
FBgn0085197	464
FBgn0029891	2798
FBgn0033287	1079
FBgn0051158	6262
FBgn0029891	2889
FBgn0034356	3456
FBgn0044020	717
FBgn0011224	3711
FBgn0082582	2716
FBgn0038067	1248
FBgn0051007	723
FBgn0051028	3781
FBgn0013759	4069
FBgn0261387	2932
FBgn0032497	3280
FBgn0050280	1075
FBgn0015567	4709
FBgn0053889	526
FBgn0020261	5203
FBgn0004368	6042
FBgn0050085	4608
FBgn0010434	2912
FBgn0051092	4644
FBgn0053795	540
FBgn0027783	3719
FBgn0052181	2276
FBgn0022029	1863
FBgn0034569	1764
FBgn0016034	1758
FBgn0037380	2335
FBgn0259984	5530
FBgn0053767	567
FBgn0013763	1548
FBgn0027518	2675
FBgn0031117	938
FBgn0035099	2274
FBgn0013307	1274
FBgn0024913	3678
FBgn0010323	2097
FBgn0035497	3229
FBgn0034269	2729
FBgn0040022	5279
FBgn0033767	1545
FBgn0085236	306
FBgn0034248	520
FBgn0034087	5867
FBgn0037986	2025
FBgn0086899	4673
FBgn0058191	1406
FBgn0053547	11458
FBgn0031718	1127
FBgn0261458	3044
FBgn0259750	4885
FBgn0051992	4939
FBgn0034476	6064
FBgn0033495	2511
FBgn0085265	616
